annotationId,language,sdg_categories,predicted
08015ed7-32ef-4968-8610-8a5c670d01d0,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","3, 5, 10, 16"
b460946a-467e-40ea-a049-6a8b9959cff2,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']","5, 16"
f3fe7605-643f-485a-8255-246862be028b,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '4b251831-5fe3-4e31-b821-bcb43fe0f821']","16, 10"
5d6e0678-882a-48df-bb73-936813a898ca,ru,"['831ed2de-f09e-4ed5-a5e6-0ba0225140a5', '908b55fe-ae6e-4fc6-a36c-6ce18744119f', '21dd04e6-82db-4895-bfa1-98609b688383', '785c628c-417f-4fc0-8f01-a091a3ef859a']","1, 10"
203fed56-198d-4ac4-b168-569712c48580,ru,['49ceefd1-2e30-4bfe-9f5b-0c0c274873cd'],"16, 17"
f18f8d51-6f64-4092-a163-ac709353c3f8,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', '937fda6b-4f6b-488b-a573-5842130de046', '48f53789-ea74-4142-a0ed-8e7616beb6ee', 'c98996c4-ae8c-4432-83e6-93e56f86431e', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694', 'c2bf02ad-370b-444c-b55b-d8c9aa363ad7']","3, 5"
72f52d1f-c325-487c-afa7-f62fb2c77151,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']","3, 16"
76fa530c-208a-4dcb-9267-e91a4a1417eb,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']","5, 16"
19af79c5-ebf0-4c43-adf8-3b48eda70a42,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","5, 16"
5ee9aa8f-ab43-488f-9538-da95aeead665,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '5de2d533-80be-44d9-8087-4acc3ea1c454', 'a9454721-91f4-4686-90c9-618d5ef62ca6', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694']","5, 16"
7f5a4916-fb42-41de-ad02-9784c7e33adf,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '250fe016-08f6-4654-b7cb-3dc4c8f9e9f1', '230cf054-8930-4115-9e8d-9a9553384bfd', 'f6d3e735-d023-470f-adf5-be1e00192fbf', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']",16
cfc5b096-791d-4814-8ece-ac93d9be6f8e,ru,['54db2509-dff5-487d-a774-66407f159b42'],"8, 10"
82b8cb13-d02b-40e7-9c41-52cb4c288a46,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'e37f2d31-a240-40d7-96ed-4dd35dc4a608', '983a07e9-46d1-4386-a99b-70da66c69956', '643ad42e-3c61-406e-b262-a380f2f3896a']",16
05d1b172-90e0-476b-8a3e-311a26df065a,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', '5de2d533-80be-44d9-8087-4acc3ea1c454', 'a9454721-91f4-4686-90c9-618d5ef62ca6', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","5, 10, 16"
d22fadc6-e031-4df8-bde1-6fe1cacf3b26,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', 'd7f75855-7c90-4e85-a74e-49f0a60b2b44', 'b0b9f1b3-73c6-4c1a-973f-c3a5ba9bbcb2']","5, 16"
93719b52-c28e-44f1-8027-56ab00f40fd9,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', 'e9531e47-ab5c-4d38-812e-085964133156', '067c5449-dd51-417b-b22d-3e4e0d8d9909', 'd7f75855-7c90-4e85-a74e-49f0a60b2b44', 'e37f2d31-a240-40d7-96ed-4dd35dc4a608', 'e9404795-a5a5-467a-a159-ed35d6aa7f86']","5, 16"
34043513-2644-48a2-a495-5f2a0b52f610,ru,"['ed060464-0071-4672-a204-3cce5cc79442', '643ad42e-3c61-406e-b262-a380f2f3896a', 'dc5a33c9-579f-4606-8f92-dbaab2093444', '11703516-0e35-4299-b3af-f61268f7010a']","10, 16"
b1f08475-4fee-4dc6-a7a4-19d64f862af0,ru,['49ceefd1-2e30-4bfe-9f5b-0c0c274873cd'],"16, 17"
0c64c105-8c5d-4e11-9142-965fb65e5e15,ru,"['e9531e47-ab5c-4d38-812e-085964133156', 'd6c87dde-7d52-4f5c-895d-15779bc7cc27', '95ace236-01b4-4171-b5f7-2a59435fe433', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '48f53789-ea74-4142-a0ed-8e7616beb6ee', 'c98996c4-ae8c-4432-83e6-93e56f86431e', '643ad42e-3c61-406e-b262-a380f2f3896a', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694', 'c2bf02ad-370b-444c-b55b-d8c9aa363ad7', '11703516-0e35-4299-b3af-f61268f7010a', 'e63690e7-136c-4198-9c25-f7711f52d0ca']","3, 5, 10"
22f8028c-d764-47b4-93ba-7cf58de31d86,ru,"['963a1ce5-afd0-493c-9b2f-42ad0b525f26', '54db2509-dff5-487d-a774-66407f159b42', 'f6d3e735-d023-470f-adf5-be1e00192fbf']","8, 10"
365ec49c-e48d-42f2-82be-f49ec3aa4ca3,ru,"['d6c87dde-7d52-4f5c-895d-15779bc7cc27', 'c2bf02ad-370b-444c-b55b-d8c9aa363ad7']",3
15b9db78-1bd5-4f4a-a494-30b26f596326,ru,"['9f978c24-73aa-4f2f-8a3f-2e588bfecc63', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '48f53789-ea74-4142-a0ed-8e7616beb6ee', 'c98996c4-ae8c-4432-83e6-93e56f86431e', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694', 'c2bf02ad-370b-444c-b55b-d8c9aa363ad7']","3, 4, 5"
69042216-d2a3-475b-8d61-830de2635130,ru,"['49ceefd1-2e30-4bfe-9f5b-0c0c274873cd', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']","16, 17"
e5e224d0-5723-4724-a26f-1b137f9babab,ru,"['7e7ccfa0-5390-4116-86b2-29c3ec70c971', '79a90b7f-17a5-49e1-b559-5cae71742a3c', '984c484b-5aeb-4c11-afcd-644f9a4dcabc', '1c283d71-6479-4a3b-8757-d42db179b56f']","5, 13"
7598d810-6d5d-47a4-b2bc-28682d565053,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', '067c5449-dd51-417b-b22d-3e4e0d8d9909']","5, 16"
7e1ecb33-69ed-4722-babd-e8a5bf7310ea,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627', 'e9404795-a5a5-467a-a159-ed35d6aa7f86']","5, 16"
79800c79-3755-487a-881d-c1354b8ff083,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', '067c5449-dd51-417b-b22d-3e4e0d8d9909', 'd7f75855-7c90-4e85-a74e-49f0a60b2b44', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","5, 16"
adb68cc7-e943-45a6-9cb3-757b7aa6a8a8,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']","5, 16"
a5a3ac8a-0edc-4d8d-90c3-45f51bda37de,ru,['4b251831-5fe3-4e31-b821-bcb43fe0f821'],16
041c6640-2719-4f15-9167-2e5cebf1db4b,ru,"['8de2f1d5-844e-4aac-8924-0fb9f8d5e743', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '36f36121-e070-42a0-b7e2-73392e120dc3', '4b251831-5fe3-4e31-b821-bcb43fe0f821']","11, 16"
181ca0af-d571-4f7e-8be3-9a6d57e6bfe8,ru,"['da6a1d11-83e8-4877-b3dd-36399f40c2ed', '5de2d533-80be-44d9-8087-4acc3ea1c454', '00347728-72f7-417c-a7cb-55531720f022', '19b0d848-67b5-4338-ba6d-59e753f287f1', '01109bdb-12eb-4a13-9fbc-69128998caf1', 'd6c1583d-86cb-40eb-9ffa-bd37379cacb3']","4, 5, 6"
e52084c5-d78a-4cde-9f24-2cc57ffeabed,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '983a07e9-46d1-4386-a99b-70da66c69956']",16
ea71b77d-3968-427a-8f40-f9fc8b5cb49d,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', '963a1ce5-afd0-493c-9b2f-42ad0b525f26']","8, 10, 16"
fb66f11f-00ca-4967-b456-672fb93646ef,ru,"['5de2d533-80be-44d9-8087-4acc3ea1c454', '01109bdb-12eb-4a13-9fbc-69128998caf1']","4, 10"
f20b1d55-aa4b-41e6-b4c0-9c5e202de94b,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694']","3, 5, 16"
a86a20ba-a0c8-4985-b5f6-69ba2c9dae97,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']","5, 16"
b81b5724-4977-4573-b1c3-37da83de4a04,ru,['e7c5117a-35f5-45fe-bc24-e685a303ea0b'],"5, 16"
56267f5a-4e25-494d-95ab-ab66cc2ee2e6,ru,"['9f978c24-73aa-4f2f-8a3f-2e588bfecc63', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '48f53789-ea74-4142-a0ed-8e7616beb6ee', 'c98996c4-ae8c-4432-83e6-93e56f86431e', 'c2bf02ad-370b-444c-b55b-d8c9aa363ad7']","3, 4, 5"
7b4b39a4-f0e9-4e30-9ba8-4a6c557af639,ru,"['579e740d-bf08-4d9e-a21c-620a2302cebe', '643ad42e-3c61-406e-b262-a380f2f3896a']","5, 10, 16"
07831bf4-901f-428d-a3c2-e94076c99374,ru,['e9531e47-ab5c-4d38-812e-085964133156'],"10, 16"
046695f1-4a1d-4511-a14c-116bd41b89ce,ru,"['643ad42e-3c61-406e-b262-a380f2f3896a', '11703516-0e35-4299-b3af-f61268f7010a']",16
98cd0d08-0084-4234-9806-71cdeafbb756,ru,['e7c5117a-35f5-45fe-bc24-e685a303ea0b'],"10, 16"
d08f7b86-c048-4045-9755-49612d084c7e,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']",16
3d7a1fa5-4681-40ec-91b0-af4eee6daf97,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694']","3, 16"
26948042-9e92-4328-b1d2-7a2c436c4adc,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694']",5
a2a144bb-b878-45fb-9dfa-70f07a7a278e,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', 'c98996c4-ae8c-4432-83e6-93e56f86431e', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694', 'c2bf02ad-370b-444c-b55b-d8c9aa363ad7', 'e63690e7-136c-4198-9c25-f7711f52d0ca']","3, 5, 16"
af317dd2-e1f3-44a8-a77e-eb18c9dc4bad,ru,"['80e68c13-372c-4c2f-9d74-20af20542ade', '5de2d533-80be-44d9-8087-4acc3ea1c454', 'd6c1583d-86cb-40eb-9ffa-bd37379cacb3']","4, 10, 16"
79c89e6e-1371-4c55-bf7a-2b7de19d5f08,ru,['e9531e47-ab5c-4d38-812e-085964133156'],"4, 16"
9c1f3158-0460-412f-89e2-1cc11540c3ba,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']",16
b353658a-83bb-4155-ab62-c359becfc14f,ru,"['80e68c13-372c-4c2f-9d74-20af20542ade', '963a1ce5-afd0-493c-9b2f-42ad0b525f26', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', '01109bdb-12eb-4a13-9fbc-69128998caf1', '36f36121-e070-42a0-b7e2-73392e120dc3', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b', 'e63690e7-136c-4198-9c25-f7711f52d0ca']","3, 4, 10, 16"
3ca9cfb1-833e-45ce-8195-19434bf7d5ab,ru,"['49ceefd1-2e30-4bfe-9f5b-0c0c274873cd', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a']","16, 17"
20ebc991-e112-4bf3-b416-9a16dd6618f4,ru,"['e9531e47-ab5c-4d38-812e-085964133156', '7e7ccfa0-5390-4116-86b2-29c3ec70c971', '984c484b-5aeb-4c11-afcd-644f9a4dcabc']","10, 11, 13, 16"
c598ba25-c153-4c8d-ac9e-86b964b66314,ru,"['d6c87dde-7d52-4f5c-895d-15779bc7cc27', '95ace236-01b4-4171-b5f7-2a59435fe433', '9f978c24-73aa-4f2f-8a3f-2e588bfecc63', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '48f53789-ea74-4142-a0ed-8e7616beb6ee', 'c98996c4-ae8c-4432-83e6-93e56f86431e', 'c2bf02ad-370b-444c-b55b-d8c9aa363ad7']","3, 10"
c8d7af31-4920-4e1d-94d8-a15cda1652de,ru,"['963a1ce5-afd0-493c-9b2f-42ad0b525f26', '579e740d-bf08-4d9e-a21c-620a2302cebe', '01109bdb-12eb-4a13-9fbc-69128998caf1', 'c2bf02ad-370b-444c-b55b-d8c9aa363ad7', 'e63690e7-136c-4198-9c25-f7711f52d0ca']","3, 10, 16"
64c1a81b-0bde-457f-aa4c-fa5ebfb3a47c,ru,"['19b0d848-67b5-4338-ba6d-59e753f287f1', '01109bdb-12eb-4a13-9fbc-69128998caf1', '11703516-0e35-4299-b3af-f61268f7010a']","4, 10"
fbe71aa5-616a-4949-8a09-b7fcc5a5b48a,ru,"['80e68c13-372c-4c2f-9d74-20af20542ade', '5de2d533-80be-44d9-8087-4acc3ea1c454', '01109bdb-12eb-4a13-9fbc-69128998caf1', '643ad42e-3c61-406e-b262-a380f2f3896a', 'd6c1583d-86cb-40eb-9ffa-bd37379cacb3']","4, 10"
a19830bc-afa7-45e4-9ce0-f3fac85295b8,ru,"['5de2d533-80be-44d9-8087-4acc3ea1c454', 'a9454721-91f4-4686-90c9-618d5ef62ca6']","4, 16"
ba541144-1ebb-4daf-874b-3b810439751c,ru,"['8de2f1d5-844e-4aac-8924-0fb9f8d5e743', '80e68c13-372c-4c2f-9d74-20af20542ade', '36f36121-e070-42a0-b7e2-73392e120dc3', '643ad42e-3c61-406e-b262-a380f2f3896a', '11703516-0e35-4299-b3af-f61268f7010a']","1, 4, 10, 16"
c10d9616-e7a9-4656-b888-492fb4c05676,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']",16
15d00e45-0716-492a-b24d-aab6b78dede1,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","5, 16"
cc7b913e-4667-4612-8457-c4d75f70937d,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056']","3, 16"
50022be4-b415-4fe0-a167-79b36ad6481a,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']","5, 16"
e9453d58-d796-4c99-8867-f2176d21be81,ru,"['643ad42e-3c61-406e-b262-a380f2f3896a', '11703516-0e35-4299-b3af-f61268f7010a']","5, 8, 10, 16"
b391394f-cc7e-460e-b8f7-c46799868232,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '963a1ce5-afd0-493c-9b2f-42ad0b525f26', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']","5, 10, 16"
e3515b59-546e-4c20-95e4-4ae8a6e683d9,ru,"['e9531e47-ab5c-4d38-812e-085964133156', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', 'e9404795-a5a5-467a-a159-ed35d6aa7f86']","5, 16"
c4200c19-1169-4ac7-b8af-f0499dbb4fe1,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']","5, 16"
75a28a6e-20d9-45f7-9f4c-d5cc18737903,ru,"['2536e6f2-86fe-4119-abf5-028d3f04b4fd', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a']",16
